cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio
Clus62,WOE_DSA2_102,0.1712348084,0.0377205631,Clus65,0.8612521061
Clus62,WOE_OVF_036,0.1302556671,0.0484579573,Clus65,0.9140366835
Clus62,WOE_KBS3_041,0.0956378716,0.0726478952,Clus37,0.9752090104
Clus62,WOE_ORG_132,0.0156974104,0.007375516,Clus06,0.9916162712
Clus63,WOE_DSA2_348,0.9526293776,0.1674289744,Clus17,0.0568967944
Clus63,WOE_ECA_054,0.9526630927,0.1769259569,Clus17,0.0575123316
Clus63,WOE_DSA2_346,0.9335607443,0.1568532077,Clus17,0.0787991561
Clus63,WOE_DSA2_347,0.8509393147,0.1468174622,Clus17,0.1747113644
Clus63,WOE_KBS5_056,0.5504830654,0.3374990431,Clus17,0.6785151476
Clus64,WOE_CBYR_JDGMNT_COLL_TAX_LIEN_CT,0.9378567787,0.2224329735,Clus32,0.0799200831
Clus64,WOE_CBYR_COLL_THIRDPTY_CT,0.9291237328,0.2168360534,Clus32,0.0904999106
Clus64,WOE_CBYR_DRGT_AUTO_DRGT_PBR_CT,0.8792588059,0.1855469206,Clus32,0.1482481891
Clus64,WOE_DSA2_273,0.7076226456,0.3796086609,Clus32,0.4712789105
Clus64,WOE_KBS1_112,0.2408197291,0.0894032314,Clus32,0.8337172908
Clus65,WOE_LSA_023,0.7057136709,0.2927862325,Clus09,0.4161207582
Clus65,WOE_DMDL_006,0.6965772904,0.3357919052,Clus09,0.4568187469
Clus65,WOE_KBS1_111,0.6435049196,0.2252775379,Clus09,0.4601584411
Clus65,WOE_POP5_066,0.5798482434,0.2092594241,Clus09,0.5313395688
Clus65,WOE_POP5_058,0.5798482434,0.2092594241,Clus09,0.5313395688
Clus65,WOE_DSA_028,0.3029382767,0.0653815365,Clus34,0.7458249013
Clus65,WOE_DSA_029,0.3047022837,0.069098916,Clus34,0.746908268
Clus65,WOE_POP5_158,0.5397527962,0.4320019606,Clus09,0.8102971699
Clus65,WOE_POP5_189,0.5397527962,0.4320019606,Clus09,0.8102971699
Clus65,WOE_ETC_009,0.2522240866,0.1032044846,Clus62,0.8338310133
Clus65,WOE_POP5_177,0.2215545268,0.0907080999,Clus05,0.8561007451
Clus65,WOE_CNC_122,0.1414227933,0.0718388387,Clus09,0.9250303099
Clus65,WOE_BAT_012,0.6828141588,0.6764782255,Clus09,0.9804157439
Clus65,WOE_KBS5_008,0.0271929376,0.0102653018,Clus18,0.9828967946
Clus66,WOE_DSA_238,0.6415841604,0.1933940798,Clus10,0.4443506186
Clus66,WOE_DSA_239,0.5865079965,0.1619153328,Clus10,0.4933773635
Clus66,WOE_POP_190,0.569194551,0.1722771036,Clus56,0.5204706199
Clus66,WOE_KBS4_050,0.5690904959,0.1722163122,Clus56,0.5205581004
Clus66,WOE_POP5_063,0.5407579589,0.2473038423,Clus27,0.6101293815
Clus66,WOE_KBS1_093,0.316139484,0.1223808027,Clus27,0.7792223758
Clus66,WOE_ORG_058,0.2881533452,0.0924476252,Clus27,0.7843587594
Clus66,WOE_ECA_009,0.2653526466,0.0891032164,Clus27,0.8065099874
Clus66,WOE_KBS1_005,0.2192366285,0.0676889075,Clus07,0.8374494069
Clus67,WOE_KBS1_243,0.726407473,0.211456923,Clus11,0.3469595194
Clus67,WOE_DSA2_450,0.7257909232,0.2107487307,Clus11,0.347429377
Clus67,WOE_DSA2_451,0.726169617,0.2417032169,Clus11,0.3611124156
Clus67,WOE_DSA2_454,0.6185766208,0.463881805,Clus11,0.7114538973
Clus67,WOE_DSA2_453,0.5080737096,0.3228314409,Clus02,0.7264458513
Clus67,WOE_DSA2_452,0.5120942038,0.3307778926,Clus02,0.7290640742
Clus67,WOE_KBS1_244,0.5238727,0.3750263267,Clus11,0.7618357705
Clus67,WOE_KBS3_051,0.2433611531,0.153834744,Clus46,0.8941974887
Clus67,WOE_ORG_150,0.2433611531,0.153834744,Clus46,0.8941974887
Clus67,WOE_CNC_085,0.1984879567,0.1444333666,Clus14,0.9368201283
Clus67,WOE_DSA_023,0.1608140007,0.1415727965,Clus68,0.9775855144
Clus67,WOE_KBS3_049,0.1608140007,0.1415727965,Clus68,0.9775855144
Clus68,WOE_POP5_342,0.9344000044,0.0394022202,Clus02,0.0682908049
Clus68,WOE_POP5_344,0.9214193972,0.0442215659,Clus02,0.0822163381
Clus68,WOE_POP5_343,0.7580467184,0.058032205,Clus02,0.2568593989
Clus69,WOE_POP_009,0.8289272214,0.0300194321,Clus10,0.1763672225
Clus69,WOE_KBS4_065,0.8079586873,0.0312673156,Clus10,0.1982397371
Clus69,WOE_POP_010,0.7359170977,0.0284779658,Clus02,0.2718238939
Clus69,WOE_KBS4_059,0.7354229982,0.0283536283,Clus43,0.2722976275
Clus69,WOE_ETC_061,0.5187569002,0.0261296707,Clus10,0.4941552128
Clus70,WOE_ECA_117,0.6877464958,0.0213891353,Clus41,0.3190783134
Clus70,WOE_DSA2_100,0.665846894,0.0356448731,Clus41,0.3465042044
Clus70,WOE_KBS1_103,0.6124387495,0.0679414451,Clus41,0.4158121274
Clus70,WOE_OVF_005,0.436597672,0.0159875098,Clus41,0.5725560738
Clus70,WOE_ECA_036,0.4058607388,0.1701178057,Clus41,0.7159320507
Clus71,WOE_POP5_416,0.9714704797,0.1856428568,Clus17,0.0350331799
Clus71,WOE_POP5_419,0.9523490332,0.2036454679,Clus17,0.059836373
Clus71,WOE_POP5_418,0.9147956172,0.2575327482,Clus17,0.1147584389
Clus71,WOE_POP5_417,0.7267227115,0.1039031408,Clus43,0.3049640066
Clus72,WOE_KBS1_096,0.7868499426,0.1488274718,Clus32,0.2504193337
Clus72,WOE_DSA_100,0.6757386121,0.1557862599,Clus04,0.3840986856
Clus72,WOE_DSA_101,0.6357966055,0.1535564663,Clus32,0.4302748854
Clus72,WOE_KBS4_062,0.6732981996,0.2825035831,Clus23,0.4553357937
Clus72,WOE_DSA2_252,0.6731800231,0.2824846193,Clus23,0.4554884615
Clus72,WOE_DSA2_251,0.613298911,0.1574487957,Clus23,0.4589644962
Clus72,WOE_DSA2_255,0.4640686657,0.1355420999,Clus04,0.6199623304
Clus72,WOE_DSA2_254,0.5244103564,0.3297669386,Clus04,0.7095884566
Clus73,WOE_KBS1_043,0.9361425419,0.2609727947,Clus02,0.0864074524
Clus73,WOE_ORG_213,0.9333215821,0.2597916081,Clus02,0.0900806025
Clus73,WOE_ORG_215,0.9229862094,0.2550574238,Clus02,0.1033821841
Clus73,WOE_ORG_217,0.6299169148,0.229951715,Clus13,0.4805972461
Clus73,WOE_ORG_232,0.2152349732,0.0853868513,Clus13,0.8580294607
Clus73,WOE_POP5_206,0.1236192125,0.0505634605,Clus13,0.9230535702
Clus74,WOE_LSA_212,0.8290644049,0.1033485391,Clus12,0.1906377255
Clus74,WOE_LSA_220,0.814650001,0.1143291299,Clus12,0.2092763861
Clus74,WOE_LSA_221,0.7016819783,0.1602828819,Clus12,0.3552601409
Clus74,WOE_LSA_219,0.3505500718,0.0868401958,Clus11,0.7112116907
Clus74,WOE_LSA_226,0.4074124605,0.2203600984,Clus12,0.7600785161
Clus74,WOE_LSA_210,0.3034160963,0.1156466777,Clus08,0.7876760183
Clus75,WOE_POP5_264,0.9493839029,0.1928376002,Clus02,0.0627086905
Clus75,WOE_POP5_263,0.9491795635,0.1924026242,Clus02,0.0629279367
Clus75,WOE_POP5_261,0.9138990657,0.1560000676,Clus02,0.1020153331
Clus75,WOE_POP5_265,0.4370139226,0.0511497772,Clus12,0.5933350321
